2024_06_13_13_22_07_181781.png,0.0
2024_06_13_13_22_07_623767.png,0.0
2024_06_13_13_22_08_043895.png,0.0
2024_06_13_13_22_08_499241.png,0.0
2024_06_13_13_22_08_915435.png,0.0
2024_06_13_13_22_09_365271.png,0.0
2024_06_13_13_22_09_804476.png,0.0
2024_06_13_13_22_10_237777.png,0.0
2024_06_13_13_22_10_651400.png,0.0
2024_06_13_13_22_11_073439.png,0.0
2024_06_13_13_22_11_494358.png,0.0
2024_06_13_13_22_11_917686.png,0.0
2024_06_13_13_22_12_341379.png,0.0
2024_06_13_13_22_12_784975.png,0.0
2024_06_13_13_22_13_200614.png,0.0
2024_06_13_13_22_13_639837.png,0.0
2024_06_13_13_22_14_085406.png,0.0
2024_06_13_13_22_14_528398.png,0.0
2024_06_13_13_22_14_966703.png,0.0
2024_06_13_13_22_15_388706.png,0.0
2024_06_13_13_22_15_828165.png,0.0
2024_06_13_13_22_16_266651.png,0.0
2024_06_13_13_22_16_700910.png,0.0
2024_06_13_13_22_17_143322.png,0.0
2024_06_13_13_22_17_568257.png,0.0
2024_06_13_13_22_18_017619.png,0.0
2024_06_13_13_22_18_468799.png,0.0
2024_06_13_13_22_18_894833.png,0.0
2024_06_13_13_22_19_345116.png,0.0
2024_06_13_13_22_19_760219.png,0.0
2024_06_13_13_22_20_210879.png,0.0
2024_06_13_13_22_20_651441.png,0.0
2024_06_13_13_22_21_098548.png,0.0
2024_06_13_13_22_21_534844.png,0.0
2024_06_13_13_22_21_958608.png,0.0
2024_06_13_13_22_22_398558.png,0.0
2024_06_13_13_22_22_815105.png,0.0
2024_06_13_13_22_23_237080.png,0.0
2024_06_13_13_22_23_696293.png,0.0
2024_06_13_13_22_24_112960.png,0.0
2024_06_13_13_22_24_560078.png,0.0
2024_06_13_13_22_25_006368.png,0.0
2024_06_13_13_22_25_424475.png,0.0
2024_06_13_13_22_25_872662.png,0.0
2024_06_13_13_22_26_292818.png,0.0
2024_06_13_13_22_26_733818.png,0.0
2024_06_13_13_22_27_164715.png,0.0
2024_06_13_13_22_27_607033.png,0.0
2024_06_13_13_22_28_021715.png,0.0
2024_06_13_13_22_28_437360.png,0.0
2024_06_13_13_22_28_882152.png,0.0
2024_06_13_13_22_29_303771.png,0.0
2024_06_13_13_22_29_759579.png,0.0
2024_06_13_13_22_30_203035.png,0.0
2024_06_13_13_22_30_637586.png,0.0
2024_06_13_13_22_31_093574.png,0.0
2024_06_13_13_22_31_507737.png,0.0
2024_06_13_13_22_31_951645.png,0.0
2024_06_13_13_22_32_393295.png,0.0
2024_06_13_13_22_32_837094.png,0.0
2024_06_13_13_22_33_257721.png,0.0
2024_06_13_13_22_33_683192.png,0.0
2024_06_13_13_22_34_130792.png,0.0
2024_06_13_13_22_34_578139.png,0.0
2024_06_13_13_22_35_000388.png,0.0
2024_06_13_13_22_35_438684.png,0.0
2024_06_13_13_22_35_852169.png,0.0
2024_06_13_13_22_36_291834.png,0.0
2024_06_13_13_22_36_733865.png,0.0
2024_06_13_13_22_37_153245.png,0.0
2024_06_13_13_22_37_602004.png,0.0
2024_06_13_13_22_38_017751.png,0.0
2024_06_13_13_22_38_458215.png,0.0
2024_06_13_13_22_38_892846.png,0.0
2024_06_13_13_22_39_317919.png,0.0
